Time,X,Y,Z,DCH01-01,DCH01-02,DCH01-03,DCH01-04,DCH01-05,DCH01-06,DCH01-07,DCH01-08,DCH02-01,DCH02-02,DCH02-03,DCH02-04,DCH02-05,DCH02-06,DCH02-07,DCH02-08,DCH03-01,DCH03-02,DCH03-03,DCH03-04,DCH03-05,DCH03-06,DCH03-07,DCH03-08,DCH04-01,DCH04-02,DCH04-03,DCH04-04,DCH04-05,DCH04-06,DCH04-07,DCH04-08,DCH05-01,DCH05-02,DCH05-03,DCH05-04,DCH05-05,DCH05-06,DCH05-07,DCH05-08,DCH06-01,DCH06-02,DCH06-03,DCH06-04,DCH06-05,DCH06-06,DCH06-07,DCH06-08,DCH07-01,DCH07-02,DCH07-03,DCH07-04
0:05:18,-0.092,-0.016,0.016,12.87,13,12.75,13.37,13.37,13.18,12.93,12.93,13.18,13.12,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.81,13.06,13.06,12.87,12.81,12.87,13.12,12.81,12.56,12.87,13,13,12.81,13.25,13,12.93,13,13,13,12.75,12.93,13.06,13,12.81,12.81,12.56,13,12.93,13,12.87,12.87,13.18,13.06,13
0:05:48,-0.091,-0.017,0.017,12.81,13,12.75,13.31,13.37,13.18,13,12.87,13.12,13.12,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.81,13.06,13.06,12.87,12.81,12.87,13.12,12.81,12.56,12.87,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,13,12.81,12.81,12.56,13,12.87,13,12.87,12.87,13.18,13.06,12.93
0:06:18,-0.092,-0.017,0.016,12.81,13,12.75,13.37,13.37,13.18,13,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.81,13.06,13.06,12.87,12.81,12.87,13.12,12.87,12.56,12.87,13,13,12.81,13.25,13,12.93,13,13,13,12.75,12.93,13.06,13,12.81,12.81,12.56,13,12.93,13,12.87,12.87,13.18,13.06,13
0:06:48,-0.092,-0.017,0.016,12.81,13,12.75,13.37,13.31,13.18,12.93,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.81,13.06,13.06,12.87,12.81,12.93,13.12,12.87,12.56,12.87,13,13,12.81,13.18,13.06,12.93,13,13,13,12.75,12.93,13.06,13,12.81,12.81,12.56,13,12.87,13,12.87,12.87,13.18,13.06,12.93
0:07:18,-0.092,-0.017,0.016,12.81,13,12.75,13.31,13.37,13.18,13,12.93,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.81,13.06,13.06,12.87,12.81,12.87,13.12,12.81,12.56,12.81,13,13,12.81,13.25,13,12.93,13,13,13,12.75,12.93,13.06,13,12.81,12.81,12.56,13,12.93,13,12.87,12.87,13.18,13.06,13
0:07:48,-0.093,-0.017,0.016,12.81,13,12.75,13.31,13.31,13.18,12.93,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.81,13.06,13.06,12.87,12.81,12.87,13.12,12.81,12.56,12.87,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,13,12.81,12.81,12.56,13,12.93,13,12.87,12.87,13.18,13.06,12.93
0:08:18,-0.092,-0.016,0.016,12.81,13,12.75,13.31,13.31,13.18,12.93,12.87,13.12,13.12,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.81,13.06,13.06,12.87,12.81,12.87,13.12,12.87,12.56,12.87,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,13,12.81,12.81,12.56,13,12.93,13,12.87,12.87,13.18,13.06,13
0:08:48,-0.092,-0.017,0.016,12.81,13,12.75,13.31,13.31,13.18,13,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.81,13.06,13.06,12.87,12.81,12.87,13.12,12.81,12.56,12.87,13,13,12.81,13.18,13,12.93,13,13,13,12.81,12.93,13.06,13,12.81,12.81,12.56,13,12.93,13,12.87,12.87,13.18,13.06,12.93
0:09:18,-0.092,-0.016,0.016,12.81,13,12.75,13.31,13.31,13.18,13,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.81,13,13.06,12.87,12.75,12.87,13.12,12.87,12.56,12.87,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,13,12.81,12.81,12.56,13,12.93,13,12.87,12.87,13.18,13.06,12.93
0:09:48,-0.092,-0.017,0.016,12.81,13,12.75,13.31,13.31,13.18,13,12.87,13.12,13.12,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.81,13.06,13.06,12.87,12.81,12.93,13.12,12.81,12.56,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,13,12.81,12.81,12.56,13,12.93,13,12.87,12.87,13.18,13.06,12.93
0:10:18,-0.091,-0.017,0.015,12.81,13,12.75,13.31,13.31,13.18,13,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.81,13.06,13.06,12.87,12.75,12.87,13.12,12.81,12.56,12.81,13,13,12.87,13.25,13,12.93,13,13,13,12.75,12.93,13.06,13,12.81,12.81,12.56,13,12.93,13,12.87,12.87,13.18,13.06,12.93
0:10:48,-0.092,-0.017,0.015,12.81,13.06,12.75,13.31,13.31,13.18,13,12.93,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.81,13.06,13.06,12.87,12.81,12.93,13.12,12.81,12.56,12.87,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,13,12.81,12.81,12.56,13,12.93,13,12.87,12.87,13.18,13.06,12.93
0:11:18,-0.092,-0.016,0.018,12.81,13,12.75,13.31,13.31,13.18,13,12.87,13.12,13.12,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.81,13.06,13.06,12.87,12.81,12.93,13.12,12.81,12.56,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,13,12.81,12.81,12.56,13,12.93,13,12.87,12.87,13.18,13.06,13
0:11:48,-0.092,-0.017,0.016,12.81,13,12.75,13.31,13.31,13.18,13,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.81,13,13.06,12.87,12.81,12.87,13.12,12.81,12.56,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,13,12.81,12.81,12.56,13,12.87,13,12.87,12.87,13.18,13.06,12.93
0:12:18,-0.092,-0.016,0.013,12.81,13,12.75,13.31,13.31,13.18,13,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.81,13.06,13.06,12.87,12.81,12.87,13.12,12.81,12.56,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,13,12.81,12.81,12.56,13,12.93,13,12.87,12.87,13.18,13.06,13
0:12:48,-0.091,-0.016,0.017,12.81,13,12.75,13.31,13.31,13.18,13,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.81,13.06,13.06,12.87,12.81,12.87,13.12,12.81,12.56,12.87,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,13,12.81,12.81,12.56,13,12.93,13,12.87,12.87,13.18,13.06,12.93
0:13:18,-0.092,-0.017,0.015,12.81,13,12.81,13.31,13.31,13.18,13,12.87,13.12,13.12,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.81,13.06,13.06,12.87,12.81,12.87,13.12,12.81,12.56,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,13,12.81,12.81,12.56,13,12.93,13,12.87,12.87,13.18,13.06,12.93
0:13:48,-0.093,-0.016,0.015,12.81,13,12.75,13.31,13.31,13.18,13,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.81,13,13.06,12.87,12.81,12.87,13.12,12.81,12.56,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,13,12.81,12.81,12.56,13,12.87,13,12.87,12.87,13.18,13.06,12.93
0:14:18,-0.093,-0.017,0.015,12.81,13,12.75,13.31,13.31,13.18,13,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.81,13.06,13.06,12.87,12.75,12.87,13.12,12.81,12.56,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,13,12.81,12.81,12.56,13,12.87,13,12.87,12.87,13.18,13.06,12.93
0:14:48,-0.092,-0.018,0.016,12.81,13,12.75,13.31,13.31,13.18,12.93,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.81,13,13.06,12.87,12.81,12.87,13.12,12.81,12.56,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,13,12.81,12.81,12.56,13,12.87,13,12.87,12.93,13.18,13.06,12.93
0:15:18,-0.092,-0.017,0.016,12.81,13,12.75,13.31,13.31,13.18,13,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.81,13,13.06,12.87,12.81,12.87,13.12,12.81,12.56,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,13,12.81,12.81,12.56,13,12.93,13,12.87,12.87,13.18,13.06,12.93
0:15:48,-0.092,-0.017,0.017,12.81,13,12.75,13.31,13.31,13.18,13,12.93,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.81,13,13.06,12.87,12.75,12.87,13.12,12.81,12.56,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,13,12.81,12.81,12.56,13,12.93,13,12.87,12.87,13.18,13.06,12.93
0:16:18,-0.092,-0.017,0.016,12.81,13,12.75,13.31,13.31,13.12,12.93,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.81,13.06,13.06,12.87,12.75,12.87,13.12,12.81,12.56,12.81,13,13,12.81,13.25,13,12.93,13,13,13,12.75,12.93,13.06,12.93,12.81,12.81,12.56,13,12.93,13,12.87,12.87,13.18,13.06,12.93
0:16:48,-0.093,-0.016,0.016,12.81,13,12.75,13.31,13.31,13.18,13,12.87,13.12,13.06,13,13.31,13.06,13.18,13.06,13.18,12.87,12.93,12.81,13,13.06,12.87,12.75,12.87,13.12,12.81,12.56,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,12.93,12.81,12.81,12.56,13,12.87,13,12.87,12.87,13.18,13.06,13
0:17:18,-0.091,-0.018,0.016,12.81,13,12.75,13.31,13.31,13.12,12.93,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.75,13,13.06,12.87,12.75,12.87,13.12,12.81,12.56,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,12.93,12.81,12.81,12.56,13,12.93,13,12.93,12.87,13.18,13.06,12.93
0:17:48,-0.092,-0.017,0.016,12.81,13,12.75,13.31,13.31,13.12,12.93,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.81,13,13.06,12.87,12.75,12.87,13.12,12.81,12.5,12.81,13,13,12.81,13.25,13,12.93,13,13,13,12.75,12.93,13.06,12.93,12.81,12.81,12.56,13,12.87,13,12.87,12.87,13.18,13.06,13
0:18:18,-0.093,-0.017,0.016,12.81,13,12.75,13.31,13.31,13.12,12.93,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.75,13.06,13.06,12.87,12.75,12.87,13.12,12.81,12.5,12.81,13,13,12.81,13.25,13,12.93,13,13,13,12.75,12.93,13.06,12.93,12.81,12.81,12.56,13,12.87,13,12.87,12.87,13.18,13.06,13
0:18:48,-0.089,-0.017,0.016,12.81,13,12.75,13.31,13.31,13.12,13,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.75,13,13.06,12.87,12.75,12.87,13.12,12.81,12.5,12.81,13,13,12.81,13.25,13,12.93,13,13,13,12.75,12.93,13.06,12.93,12.81,12.81,12.56,12.93,12.87,13,12.87,12.87,13.18,13.06,12.93
0:19:18,-0.092,-0.017,0.015,12.81,13,12.75,13.31,13.31,13.18,12.93,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.81,13,13.06,12.87,12.75,12.87,13.12,12.81,12.5,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,12.93,12.81,12.81,12.56,13,12.87,13,12.87,12.87,13.18,13.06,12.93
0:19:48,-0.091,-0.017,0.014,12.81,13,12.75,13.31,13.31,13.12,13,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.75,13,13.06,12.87,12.75,12.87,13.12,12.81,12.5,12.81,13,13,12.81,13.25,13,12.93,13,13,13,12.75,12.93,13.06,12.93,12.81,12.75,12.56,13,12.87,13,12.87,12.87,13.18,13.06,12.93
0:20:18,-0.092,-0.017,0.015,12.81,13,12.75,13.31,13.31,13.12,13,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.75,13,13.06,12.87,12.75,12.87,13.12,12.81,12.5,12.81,13,13,12.81,13.25,13,12.93,13,13,13,12.75,12.93,13.06,12.93,12.81,12.75,12.56,13,12.93,13,12.87,12.87,13.18,13.06,12.93
0:20:48,-0.093,-0.018,0.017,12.81,13,12.75,13.31,13.31,13.18,13,12.87,13.12,13.06,13,13.31,13.06,13.18,13.06,13.18,12.81,12.93,12.75,13,13,12.87,12.75,12.87,13.12,12.81,12.5,12.81,13,13,12.81,13.25,13,12.93,13,13,13,12.75,13,13.06,12.93,12.81,12.81,12.56,13,12.87,13,12.93,12.87,13.18,13.06,12.93
0:21:18,-0.092,-0.017,0.015,12.81,13,12.75,13.31,13.31,13.18,12.93,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.75,13,13.06,12.87,12.75,12.87,13.12,12.81,12.5,12.81,13,13,12.81,13.25,13,12.87,13,13,13,12.75,12.93,13.06,12.93,12.81,12.75,12.56,12.93,12.87,13,12.87,12.87,13.18,13.06,12.93
0:21:48,-0.091,-0.018,0.018,12.81,13,12.75,13.31,13.31,13.18,12.93,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.75,13,13.06,12.87,12.75,12.87,13.12,12.81,12.5,12.81,13,13,12.81,13.25,13,12.87,13,13,13,12.75,12.93,13.06,12.93,12.81,12.75,12.56,13,12.87,13,12.87,12.87,13.18,13.06,12.93
0:22:18,-0.09,-0.017,0.013,12.81,13,12.75,13.31,13.31,13.12,12.87,12.87,13.12,13.06,13,13.31,13.06,13.18,13.06,13.18,12.87,12.93,12.75,13,13.06,12.87,12.75,12.87,13.12,12.81,12.5,12.81,13,13,12.81,13.25,13,12.93,13,13,13,12.75,12.93,13.06,12.93,12.81,12.81,12.56,12.93,12.87,13,12.87,12.87,13.18,13.06,12.93
0:22:48,-0.091,-0.017,0.015,12.81,13,12.75,13.31,13.31,13.18,13,12.87,13.12,13.06,13,13.31,13.06,13.18,13.06,13.18,12.87,12.93,12.75,13,13.06,12.87,12.75,12.87,13.12,12.81,12.56,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,12.93,12.81,12.81,12.56,13,12.87,13,12.87,12.87,13.18,13.06,12.93
0:23:18,-0.091,-0.017,0.016,12.81,13,12.75,13.31,13.31,13.18,12.81,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.75,13,13,12.87,12.75,12.87,13.12,12.81,12.56,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,12.93,12.81,12.81,12.56,12.93,12.87,13,12.87,12.87,13.18,13.06,12.93
0:23:48,-0.093,-0.017,0.015,12.81,13,12.75,13.31,13.31,13.18,12.93,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.81,13,13.06,12.87,12.75,12.87,13.12,12.81,12.56,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,12.93,12.81,12.75,12.56,13,12.87,13,12.87,12.87,13.18,13.06,12.93
0:24:18,-0.092,-0.017,0.016,12.81,13,12.75,13.31,13.31,13.18,12.93,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.75,13,13,12.87,12.75,12.87,13.12,12.81,12.56,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,12.93,12.81,12.81,12.56,13,12.87,13,12.87,12.87,13.18,13.06,12.93
0:24:49,-0.09,-0.017,0.017,12.81,13,12.75,13.31,13.31,13.18,12.87,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.75,13,13.06,12.87,12.75,12.87,13.12,12.81,12.56,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,12.93,12.81,12.81,12.56,12.93,12.87,13,12.87,12.87,13.18,13.06,12.93
0:25:19,-0.092,-0.017,0.015,12.81,13,12.75,13.31,13.31,13.18,12.93,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.75,13,13,12.87,12.75,12.87,13.12,12.81,12.56,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,13,12.81,12.81,12.56,13,12.93,13,12.87,12.87,13.18,13.06,12.93
0:25:49,-0.092,-0.016,0.017,12.81,13,12.75,13.31,13.31,13.12,12.93,12.87,13.12,13.06,13,13.31,13.06,13.18,13.06,13.18,12.87,12.93,12.75,13,13.06,12.87,12.75,12.87,13.12,12.81,12.56,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,13,12.81,12.81,12.56,13,12.87,13,12.87,12.87,13.18,13.06,13
0:26:19,-0.092,-0.017,0.016,12.81,13,12.75,13.31,13.31,13.18,13,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.75,13,13.06,12.87,12.75,12.87,13.12,12.81,12.56,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,12.93,12.81,12.81,12.56,13,12.87,13,12.87,12.87,13.18,13.06,12.93
0:26:49,-0.092,-0.017,0.018,12.81,13,12.75,13.31,13.31,13.12,13,12.87,13.12,13.06,13,13.31,13.06,13.18,13.06,13.18,12.87,12.93,12.75,13,13.06,12.87,12.75,12.87,13.12,12.81,12.56,12.87,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,13,12.81,12.81,12.56,13,12.87,13,12.87,12.87,13.18,13.06,13
0:27:19,-0.091,-0.017,0.016,12.81,13,12.75,13.31,13.31,13.18,12.87,12.87,13.12,13.06,13,13.31,13.06,13.18,13.06,13.18,12.87,12.93,12.75,13,13,12.87,12.81,12.87,13.12,12.81,12.56,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,13,12.81,12.81,12.56,13,12.93,13,12.87,12.87,13.18,13.06,12.93
0:27:49,-0.092,-0.015,0.013,12.81,13,12.75,13.31,13.31,13.18,12.93,12.87,13.12,13.06,13,13.31,13.06,13.18,13.06,13.18,12.87,12.93,12.75,13,13.06,12.87,12.75,12.87,13.12,12.81,12.56,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,13,12.81,12.81,12.56,12.93,12.93,13,12.87,12.87,13.18,13.06,12.93
0:28:19,-0.091,-0.016,0.016,12.81,13,12.75,13.31,13.31,13.12,12.93,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.75,13,13,12.87,12.75,12.87,13.12,12.81,12.56,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,12.93,12.81,12.81,12.56,12.93,12.87,13,12.87,12.87,13.18,13.06,12.93
0:28:49,-0.093,-0.016,0.016,12.81,13,12.75,13.31,13.31,13.18,12.93,12.87,13.12,13.06,13,13.31,13.06,13.18,13.06,13.18,12.87,12.93,12.75,13,13.06,12.87,12.75,12.87,13.12,12.81,12.56,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,13,12.81,12.81,12.56,13,12.93,13,12.87,12.87,13.18,13.06,12.93
0:29:19,-0.092,-0.017,0.016,12.81,13,12.75,13.31,13.31,13.18,12.87,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.81,13,13.06,12.87,12.75,12.87,13.12,12.81,12.56,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,12.93,12.81,12.81,12.56,13,12.87,13,12.87,12.87,13.18,13.06,12.93
0:29:49,-0.092,-0.016,0.015,12.81,13,12.75,13.31,13.31,13.18,12.93,12.87,13.18,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.75,13,13.06,12.87,12.75,12.87,13.12,12.87,12.56,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,12.93,12.81,12.81,12.56,12.93,12.87,13,12.87,12.87,13.18,13.06,12.93
0:30:19,-0.092,-0.016,0.014,12.81,13,12.75,13.31,13.31,13.18,12.93,12.87,13.12,13.06,13,13.31,13.06,13.18,13.06,13.18,12.87,12.93,12.75,13,13,12.87,12.75,12.87,13.12,12.81,12.56,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,12.93,12.81,12.75,12.56,12.93,12.87,13,12.87,12.87,13.18,13.06,12.93
0:30:49,-0.092,-0.016,0.016,12.81,13,12.75,13.31,13.31,13.18,12.87,12.87,13.12,13.06,13,13.31,13.06,13.18,13.06,13.18,12.87,12.93,12.75,13,13,12.87,12.75,12.87,13.12,12.81,12.56,12.81,13,13,12.81,13.18,13,12.93,13,13,13,12.75,12.93,13.06,12.93,12.81,12.75,12.56,12.93,12.87,12.93,12.87,12.87,13.18,13.06,12.93
0:31:19,-0.092,-0.015,0.017,12.81,13,12.75,13.31,13.31,13.12,12.93,12.87,13.12,13.06,13,13.31,13.06,13.18,13.12,13.18,12.87,12.93,12.75,13,13.06,12.87,12.75,12.87,13.12,12.81,12.56,12.81,13,13,12.81,13.18,13,12.93,12.93,13,13,12.75,12.93,13,12.93,12.81,12.75,12.56,12.93,12.87,13,12.87,12.87,13.18,13.06,12.93
0:31:49,-0.091,-0.015,0.015,12.81,13,12.75,13.31,13.31,13.12,12.93,12.87,13.12,13.06,13,13.31,13.06,13.18,13.06,13.18,12.87,12.93,12.75,13,13.06,12.87,12.75,12.87,13.12,12.81,12.5,12.81,13,13,12.81,13.18,13,12.93,12.93,13,13,12.75,12.93,13,12.93,12.81,12.75,12.56,12.93,12.87,12.93,12.87,12.87,13.18,13.06,12.93
